id, type, main_station, support_station, lat, lng, year, month, day_of_week, hour
10295,2,j,,30.340083,120.211892,2013,9,1,20
10296,3,e,,30.259718,120.17674,2013,9,1,12
10297,8,B,,30.172176,120.145831,2013,9,1,10
10298,2,e,,30.24084,120.169069,2013,9,1,3
10299,3,f,,30.233711,120.189098,2013,9,0,14
10300,10,s,,30.282329,120.119394,2013,9,0,9
10301,20,t,,28.669732,115.906979,2013,9,0,1
10302,12,a,,30.299798,120.15659,2013,9,6,15
10303,3,b,,30.375668,120.142725,2013,9,6,14
10304,8,s,,30.28148,120.101258,2013,9,6,13
10305,2,B,,30.186724,120.20294,2013,9,5,22
10306,2,s,,28.657595,115.877233,2013,9,5,21
10307,2,t,,28.657595,115.877233,2013,9,5,18
10308,11,j,,30.317779,120.192279,2013,9,5,16
10309,3,e,,30.260649,120.183395,2013,9,5,1
10310,11,b,,30.34543,120.1467,2013,9,4,23
10311,12,a,,30.317853,120.136589,2013,9,4,22
10312,16,a,,30.281524,120.151937,2013,9,4,19
10313,3,r,,30.273042,120.11046,2013,9,4,18
10314,3,t,,30.15467,120.084039,2013,9,4,13
10315,2,f,,30.244969,120.190261,2013,9,4,13
10316,3,b,,30.351866,120.145546,2013,9,4,10
10317,11,D,,30.295174,120.25084,2013,9,4,7
10318,2,E,,30.341021,120.09628,2013,9,3,21
10319,6,A,B,30.208772,120.198244,2013,9,3,17
10320,2,f,,30.242914,120.198723,2013,9,3,11
10321,3,B,,30.187334,120.214547,2013,9,3,10
10322,17,r,,30.302696,120.101672,2013,9,2,19
10323,12,r,,30.286656,120.090824,2013,9,2,19
10324,2,A,,30.158612,120.197948,2013,9,2,19
10325,2,j,,30.344649,120.202606,2013,9,2,18
10326,10,x,,30.25583,120.164727,2013,9,2,18
10327,10,E,,30.324844,120.077594,2013,9,2,18
10328,10,r,,30.282207,120.029631,2013,9,2,16
10329,3,A,,30.168852,120.159581,2013,9,2,14
10330,3,E,,30.34621,120.048743,2013,9,2,12
10331,10,E,,36.680576,117.075398,2013,9,2,11
10332,10,j,,30.306718,120.17645,2013,9,2,9
10333,2,a,,30.290235,120.156163,2013,9,1,21
10334,10,r,,30.282207,120.029631,2013,9,1,18
10335,9,e,,30.940576,118.757461,2013,9,1,14
10336,6,i,,30.279227,120.155113,2013,9,1,12
10337,10,A,,30.175471,120.178228,2013,9,1,9
10338,8,e,,30.259171,120.181361,2013,9,1,7
10339,16,f,,30.231544,120.197106,2013,9,1,3
10340,2,a,,30.296039,120.143396,2013,9,0,18
10341,16,a,,30.299577,120.114553,2013,9,0,14
10342,10,r,,30.28056,120.095172,2013,9,0,10
10343,2,B,,30.202858,120.2162,2013,9,6,18
10344,16,r,,28.657595,115.877233,2013,9,6,17
10345,10,B,,30.173343,120.176825,2013,9,6,15
10346,17,p,,28.674913,115.952413,2013,9,6,12
10347,37,j,,30.336641,120.17038,2013,9,6,5
10348,2,A,,30.155364,120.153117,2013,9,6,2
10349,26,s,,30.285183,120.129011,2013,8,5,23
10350,3,f,,30.23505,120.176,2013,8,5,16
10351,3,b,,30.365269,120.149161,2013,8,5,11
10352,10,E,,30.316641,120.080581,2013,8,5,10
10353,20,b,,30.323661,120.116293,2013,8,5,5
10354,10,E,,30.319722,120.068842,2013,8,4,22
10355,2,j,,30.299775,120.16875,2013,8,4,19
10356,3,i,,30.289993,120.157248,2013,8,4,8
10357,3,a,,30.297852,120.152124,2013,8,3,21
10358,18,B,,30.184234,120.210866,2013,8,3,21
10359,30,s,,28.674879,115.890016,2013,8,3,20
10360,18,j,,30.350961,120.175725,2013,8,3,20
10361,3,j,,30.323067,120.189282,2013,8,3,19
10362,9,e,,30.260582,120.172129,2013,8,3,11
10363,3,e,,30.260879,120.167427,2013,8,2,21
10364,20,j,,30.332533,120.202367,2013,8,2,19
10365,3,a,,30.31671,120.14956,2013,8,2,19
10366,11,s,,28.839662,121.131756,2013,8,2,14
10367,3,D,,30.277993,120.218065,2013,8,2,13
10368,3,s,,30.277365,120.122912,2013,8,2,11
10369,2,a,,30.313432,120.125873,2013,8,2,2
10370,10,f,,30.235812,120.190125,2013,8,1,21
10371,11,e,,30.243476,120.166625,2013,8,1,21
10372,2,x,,30.306709,120.26766,2013,8,1,17
10373,2,e,,30.257045,120.167349,2013,8,1,16
10374,10,s,,30.282468,120.123736,2013,8,0,18
10375,3,e,,30.263647,120.169297,2013,8,0,18
10376,3,a,,30.280161,120.152308,2013,8,0,10
10377,3,q,,30.751296,120.478971,2013,8,0,5
10378,3,e,,30.263247,120.177699,2013,8,0,3
10379,2,j,,30.349516,120.232689,2013,8,6,21
10380,3,r,,30.306198,120.099523,2013,8,6,14
10381,8,l,,30.238978,120.097524,2013,8,6,10
10382,10,e,,30.248397,120.168733,2013,8,6,8
10383,3,j,,30.355222,120.175013,2013,8,5,22
10384,12,x,,30.306709,120.26766,2013,8,5,21
10385,16,x,,30.302607,120.275307,2013,8,5,12
10386,10,x,,30.327031,120.247277,2013,8,5,5
10387,16,x,,30.321062,120.288768,2013,8,4,19
10388,3,a,,30.310865,120.122484,2013,8,4,18
10389,3,a,,30.308368,120.153018,2013,8,4,15
10390,3,a,,30.304197,120.154998,2013,8,4,14
10391,3,s,,30.28098,120.11734,2013,8,4,12
10392,3,a,,30.288539,120.146752,2013,8,3,9
10393,11,e,,30.264444,120.171998,2013,8,2,23
10394,12,r,,28.657595,115.877233,2013,8,2,21
10395,10,j,,30.34358,120.182141,2013,8,2,19
10396,8,s,,28.698639,115.913089,2013,8,2,19
10397,3,f,,30.230446,120.191183,2013,8,2,16
10398,3,i,,30.27393,120.157205,2013,8,2,13
10399,9,p,,30.263943,120.148434,2013,8,2,12
10400,2,D,,30.284494,120.237771,2013,8,2,12
10401,2,e,,30.256055,120.176094,2013,8,2,8
10402,3,x,,30.301066,120.293158,2013,8,1,23
10403,2,j,,30.319663,120.202237,2013,8,1,20
10404,3,f,,30.245149,120.196648,2013,8,1,18
10405,3,a,,30.327147,120.144585,2013,8,1,14
10406,26,q,,28.657595,115.877233,2013,8,1,14
10407,3,E,,30.334225,120.1066,2013,8,1,13
10408,18,j,,30.320522,120.181841,2013,8,1,8
10409,2,h,,30.245622,120.18235,2013,8,0,19
10410,3,e,,30.268175,120.158713,2013,8,0,19
10411,2,i,,30.28535,120.179368,2013,8,0,19
10412,3,B,,30.145356,120.165921,2013,8,0,13
10413,2,B,,30.189566,120.191269,2013,8,0,11
10414,2,D,,30.303792,120.265609,2013,8,0,11
10415,2,D,,30.293763,120.253325,2013,8,0,7
10416,3,i,,30.288869,120.169995,2013,8,0,6
10417,3,i,,30.288773,120.156848,2013,8,0,4
10418,3,D,,30.291845,120.26458,2013,8,0,2
10419,11,i,p,30.275173,120.160439,2013,8,0,1
10420,2,j,,30.320363,120.21506,2013,8,0,0
10421,2,f,,30.242838,120.190613,2013,8,6,23
10422,2,D,,30.281613,120.244957,2013,8,6,22
10423,10,B,,30.196274,120.20249,2013,8,6,18
10424,20,l,,30.231106,120.119969,2013,8,6,13
10425,2,E,,30.336908,120.117259,2013,8,6,11
10426,3,x,,30.310158,120.265934,2013,8,6,10
10427,10,E,,30.318127,120.069435,2013,8,6,9
10428,18,j,,30.328761,120.213,2013,8,5,22
10429,2,x,,30.316315,120.268437,2013,8,5,22
10430,3,x,,30.315888,120.265517,2013,8,5,21
10431,3,i,,30.280972,120.159295,2013,8,5,20
10432,2,i,,30.288681,120.177591,2013,8,5,19
10433,3,a,,30.327909,120.141946,2013,8,5,17
10434,3,D,,30.286041,120.248989,2013,8,5,17
10435,2,q,,30.264184,120.099908,2013,8,5,6
10436,2,A,,30.162259,120.148901,2013,8,4,22
10437,8,l,,28.698639,115.913089,2013,8,4,22
10438,26,b,,30.364968,120.145535,2013,8,4,19
10439,10,B,,30.178954,120.109713,2013,8,4,19
10440,3,a,,30.301557,120.14155,2013,8,4,18
10441,26,b,,30.398892,120.206705,2013,8,4,18
10442,8,j,,30.349453,120.182936,2013,8,4,17
10443,3,a,,30.290038,120.14152,2013,8,4,17
10444,11,r,,30.275828,120.095072,2013,8,4,17
10445,10,B,,30.187254,120.148273,2013,8,4,16
10446,3,j,,30.35143,120.24086,2013,8,4,12
10447,3,i,,30.287305,120.163641,2013,8,4,12
10448,10,t,,30.302293,120.051395,2013,8,4,10
10449,3,q,,30.242681,120.052568,2013,8,4,9
10450,3,E,,30.322864,120.082179,2013,8,4,4
10451,2,A,,30.167828,120.153593,2013,8,3,21
10452,3,h,,30.230101,120.170245,2013,8,3,10
10453,20,j,,30.346067,120.242201,2013,8,3,9
10454,20,j,,30.28535,120.179368,2013,8,3,7
10455,10,r,,30.311637,120.089916,2013,8,3,5
10456,2,j,,30.335116,120.200487,2013,8,3,4
10457,10,j,,30.329714,120.180797,2013,8,3,0
10458,2,A,,30.185072,120.153872,2013,8,2,22
10459,16,i,,30.278107,120.158419,2013,8,2,21
10460,9,p,,28.657595,115.877233,2013,8,2,20
10461,2,p,,28.657595,115.877233,2013,8,2,18
10462,10,r,,28.658192,115.910115,2013,8,2,8
10463,3,i,,30.290575,120.159892,2013,8,2,7
10464,11,E,,30.325819,120.087265,2013,8,2,4
10465,10,j,,30.343796,120.202222,2013,8,2,4
10466,2,A,,30.177811,120.190187,2013,8,2,3
10467,2,e,,30.250208,120.167075,2013,8,1,19
10468,2,f,,30.244657,120.198002,2013,8,1,17
10469,8,p,,28.698639,115.913089,2013,8,1,17
10470,2,j,,30.33181,120.201931,2013,8,1,16
10471,16,a,Ebj,30.345221,120.127707,2013,8,1,15
10472,3,r,,30.28659935,120.1047444,2013,8,1,12
10473,10,e,,45.6237465,122.8394722,2013,8,1,11
10474,2,A,,30.17178833,120.1611387,2013,8,1,10
10475,10,a,,30.31022746,120.1601531,2013,8,1,2
10476,8,p,,30.27856521,120.1517075,2013,8,0,23
10477,3,b,,30.32520454,120.1480329,2013,8,0,21
10478,10,A,,30.17113601,120.1670249,2013,8,0,20
10479,3,D,,30.29491472,120.2352892,2013,8,0,20
10480,3,j,,30.34479688,120.1916666,2013,8,0,20
10481,8,t,,30.17021713,120.092433,2013,8,0,2
10482,10,A,,30.20043967,120.1952874,2013,8,6,22
10483,10,r,,30.28958026,120.0769907,2013,8,6,20
10484,10,r,,30.2925603,120.0767208,2013,8,6,19
10485,3,E,,30.343758,120.111438,2013,8,6,18
10486,3,h,,30.24468956,120.180265,2013,8,6,15
10487,8,s,,30.3205922,120.1071546,2013,8,6,13
10488,10,B,,30.19355355,120.2391788,2013,8,6,13
10489,3,t,,30.15947788,120.0919007,2013,8,6,12
10490,10,A,,30.17955046,120.1597013,2013,8,6,11
10491,2,l,,23.67191095,116.6488787,2013,8,6,9
10492,3,i,,30.29597174,120.1665805,2013,8,6,8
10493,10,B,,30.17120806,120.2068515,2013,8,5,20
10494,10,A,,30.17537236,120.1486314,2013,8,5,19
10495,2,e,,30.25858041,120.1727052,2013,8,5,18
10496,3,b,j,30.38944684,120.1986181,2013,8,5,17
10497,18,t,,30.11966411,120.0624882,2013,8,5,17
10498,2,f,,30.24113271,120.204927,2013,8,5,14
10499,10,a,,30.32541855,120.1539987,2013,8,5,11
10500,10,t,,30.14322016,120.083792,2013,8,5,5
10501,3,a,,30.31840472,120.1529738,2013,8,5,4
10502,2,a,,30.3244701,120.1206277,2013,8,5,4
10503,2,D,,30.29188556,120.2575724,2013,8,5,0
10504,2,A,,30.16657217,120.1558283,2013,8,5,0
10505,2,B,,30.17805704,120.199259,2013,8,5,0
10506,3,E,,30.31022263,120.0475531,2013,8,4,23
10507,3,t,,30.1688508,120.0831548,2013,8,4,22
10508,2,B,,30.17772111,120.2290738,2013,8,4,22
10509,12,r,,30.32736311,120.0915457,2013,8,4,18
10510,10,j,,30.33101288,120.2149834,2013,8,4,14
10511,18,x,,30.3357053,120.2734359,2013,8,4,13
10512,3,h,,30.2452913,120.1842106,2013,8,4,13
10513,10,B,,30.20043967,120.1952874,2013,8,4,11
10514,10,t,,30.17134895,120.1020608,2013,8,4,10
10515,2,E,,30.343758,120.111438,2013,8,4,8
10516,16,D,,30.27837606,120.231042,2013,8,3,23
10517,2,j,,30.32146501,120.1908804,2013,8,3,23
10518,2,B,,30.20765146,120.2391085,2013,8,3,22
10519,3,s,,30.29572805,120.1153612,2013,8,3,22
10520,3,q,,30.25175206,120.075658,2013,8,3,22
10521,2,A,,30.18837547,120.1591701,2013,8,3,21
10522,2,i,,30.29550984,120.166756,2013,8,3,21
10523,3,i,,30.28840872,120.1841399,2013,8,3,20
10524,10,D,,30.28408163,120.2160093,2013,8,3,19
10525,10,A,,30.17435556,120.1741469,2013,8,3,18
10526,3,j,,30.33472298,120.203262,2013,8,3,18
10527,16,s,,30.2928139,120.1089489,2013,8,3,17
10528,2,g,,30.21372609,120.1706422,2013,8,3,16
10529,16,t,fqAg,30.15696584,120.0907294,2013,8,3,14
10530,2,x,,30.33019992,120.253577,2013,8,3,12
10531,3,s,,30.29259367,120.1225081,2013,8,3,12
10532,3,E,,30.31638181,120.0760699,2013,8,3,11
10533,10,j,,39.14827655,117.2830003,2013,8,3,10
10534,3,j,,30.3627423,120.2081255,2013,8,3,7
10535,16,j,,30.35489039,120.2182,2013,8,3,7
10536,10,E,,30.31928706,120.06872,2013,8,3,2
10537,2,A,,30.1904613,120.170022,2013,8,3,0
10538,2,D,,30.29491472,120.2352892,2013,8,2,23
10539,2,f,,30.24116796,120.1892833,2013,8,2,21
10540,3,x,,30.31960076,120.275158,2013,8,2,21
10541,3,E,,30.27807868,120.1529684,2013,8,2,20
10542,2,x,,30.31682155,120.2750589,2013,8,2,19
10543,3,a,,30.29468186,120.1513796,2013,8,2,19
10544,2,f,,30.2479668,120.2047118,2013,8,2,18
10545,3,s,,30.29427531,120.1124558,2013,8,2,17
10546,2,D,,30.30614461,120.2719576,2013,8,2,16
10547,3,A,,30.16064574,120.1591412,2013,8,2,15
10548,16,s,,30.28258638,120.1313857,2013,8,2,14
10549,28,E,,30.32822565,120.0895193,2013,8,2,13
10550,3,x,,30.3297131,120.2628074,2013,8,2,12
10551,8,i,,30.29334472,120.1712328,2013,8,2,10
10552,2,x,,30.32074059,120.2679141,2013,8,2,9
10553,3,h,,30.25601516,120.192674,2013,8,2,4
10554,2,D,,30.29295046,120.2394178,2013,8,1,23
10555,2,f,,30.24113271,120.204927,2013,8,1,22
10556,3,r,,30.29158004,120.0882146,2013,8,1,22
10557,2,B,,30.19922859,120.201674,2013,8,1,21
10558,2,h,,30.21561492,120.1712035,2013,8,1,21
10559,2,A,,30.16182154,120.1592012,2013,8,1,20
10560,8,j,,30.39255807,120.1969672,2013,8,1,18
10561,2,D,,30.29900007,120.2584926,2013,8,1,17
10562,10,B,,30.20043967,120.1952874,2013,8,1,17
10563,20,j,,30.3636071,120.2189598,2013,8,1,17
10564,3,r,,30.30567567,120.1061426,2013,8,1,16
10565,3,E,,30.33306214,120.094957,2013,8,1,9
10566,3,s,,30.29255859,120.126751,2013,8,1,9
10567,8,B,,30.19355355,120.2391788,2013,8,1,7
10568,3,E,,30.32666819,120.0543818,2013,8,0,22
10569,3,e,,30.26438945,120.1846524,2013,8,0,22
10570,3,s,,30.29485002,120.116103,2013,8,0,21
10571,10,t,,30.10544,120.0798431,2013,8,0,21
10572,3,E,a,30.3373971,120.1047025,2013,8,0,20
10573,10,q,,30.2584639,120.0915459,2013,8,0,19
10574,2,e,,30.26498804,120.1658398,2013,8,0,19
10575,10,D,,30.29491472,120.2352892,2013,8,0,18
10576,3,A,,30.17066642,120.1682657,2013,8,0,15
10577,10,D,,30.29523029,120.215765,2013,8,0,0
10578,16,j,,30.32520454,120.1480329,2013,8,6,22
10579,10,A,B,30.16413354,120.2059055,2013,8,6,22
10580,2,D,,30.29295046,120.2394178,2013,8,6,19
10581,10,h,,30.25158367,120.1774689,2013,8,6,19
10582,2,i,,30.00833954,120.590772,2013,8,6,18
10583,2,E,,30.34467575,120.1185778,2013,8,6,17
10584,3,x,,30.31717056,120.2789306,2013,8,6,15
10585,3,i,,30.30230753,120.1660088,2013,8,6,14
10586,3,a,,30.31401084,120.1622336,2013,8,6,8
10587,23,E,,30.32993037,120.1141847,2013,8,6,7
10588,25,h,,30.23575505,120.174727,2013,8,5,1
10589,2,B,A,30.17798711,120.2166871,2013,8,5,0
10590,3,j,,39.14827655,117.2830003,2013,8,4,20
10591,20,x,,30.29158916,120.2597847,2013,8,4,19
10592,3,j,,30.31376267,120.1754741,2013,8,4,17
10593,9,f,,30.24207589,120.1942042,2013,8,4,6
10594,2,D,,30.29491472,120.2352892,2013,8,3,23
10595,2,E,,30.33240934,120.1114613,2013,8,3,22
10596,9,j,,30.3420194,120.1925479,2013,8,3,21
10597,3,p,,30.26690137,120.157363,2013,8,3,19
10598,12,a,,30.32138146,120.1315457,2013,8,3,19
10599,3,E,,30.31625196,120.0594645,2013,8,3,19
10600,12,l,,23.67191095,116.6488787,2013,8,3,19
10601,2,D,,30.29491472,120.2352892,2013,8,3,18
10602,17,e,,30.26637976,120.1855238,2013,8,3,18
10603,10,A,,30.17666,120.1459111,2013,8,3,17
10604,3,A,,30.17113601,120.1670249,2013,8,3,17
10605,16,D,,30.29491472,120.2352892,2013,8,3,14
10606,3,D,,30.28635844,120.2494914,2013,8,3,14
10607,3,p,,30.27512813,120.1545837,2013,8,3,13
10608,3,p,,30.26361579,120.1378878,2013,8,3,10
10609,3,r,,30.28585128,120.1071358,2013,8,3,6
10610,2,f,,30.25127763,120.1926072,2013,8,3,5
10611,2,x,,30.3197324,120.2825634,2013,8,3,2
10612,10,B,,30.19759938,120.2337217,2013,8,3,0
10613,3,r,,30.28738452,120.0993909,2013,7,2,21
10614,3,i,,30.29780019,120.1633767,2013,7,2,20
10615,3,j,,30.33723113,120.1799393,2013,7,2,20
10616,2,A,,30.18974823,120.1646292,2013,7,2,19
10617,3,r,,30.28402081,120.1015392,2013,7,2,17
10618,3,t,q,30.12256282,120.12133,2013,7,2,15
10619,11,i,,30.29527371,120.1589477,2013,7,2,12
10620,3,x,,30.33019992,120.253577,2013,7,2,11
10621,10,j,,30.32973313,120.2049426,2013,7,2,10
10622,3,a,,30.3017158,120.1341689,2013,7,2,1
10623,3,r,,30.28977103,120.078033,2013,7,1,21
10624,10,t,,30.09954789,120.0546623,2013,7,1,21
10625,3,E,,30.33219302,120.1116459,2013,7,1,20
10626,3,e,,30.26814163,120.1747003,2013,7,1,20
10627,2,e,,30.23261819,120.2042899,2013,7,1,19
10628,2,B,,30.19355355,120.2391788,2013,7,1,19
10629,2,a,,30.30649234,120.1462697,2013,7,1,19
10630,3,i,,30.29198191,120.1575562,2013,7,1,18
10631,3,B,,30.19461152,120.2202857,2013,7,1,17
10632,3,x,,30.31903758,120.2748028,2013,7,1,12
10633,3,a,,30.30971458,120.1636583,2013,7,1,12
10634,10,E,,30.32520454,120.1480329,2013,7,1,12
10635,3,t,qg,30.14295898,120.1121586,2013,7,1,10
10636,10,r,,30.2925603,120.0767208,2013,7,1,1
10637,2,D,,30.29491472,120.2352892,2013,7,0,23
10638,2,A,,30.18837547,120.1591701,2013,7,0,21
10639,10,e,,30.26082016,120.1694851,2013,7,0,21
10640,3,j,,30.32203838,120.2246972,2013,7,0,21
10641,2,A,,30.18820393,120.1532144,2013,7,0,20
10642,2,A,,30.17066642,120.1682657,2013,7,0,19
10643,3,a,,30.31040284,120.1654818,2013,7,0,19
10644,10,E,,30.31625196,120.0594645,2013,7,0,18
10645,2,j,,30.33723113,120.1799393,2013,7,0,18
10646,3,j,,30.33559566,120.1737469,2013,7,0,17
10647,9,i,,30.28482776,120.1856526,2013,7,0,14
10648,10,t,,30.11931681,120.1283633,2013,7,0,14
10649,10,f,,30.24113271,120.204927,2013,7,0,13
10650,3,Not_found,e,30.27306369,120.1895375,2013,7,0,12
10651,8,e,,30.26814163,120.1747003,2013,7,0,11
10652,10,a,,30.28193691,120.1600576,2013,7,0,9
10653,3,q,,30.2483939,120.0596774,2013,7,0,7
10654,8,a,,30.31574402,120.155302,2013,7,6,21
10655,3,a,,30.32106683,120.1098722,2013,7,6,20
10656,12,a,,30.3188821,120.1627069,2013,7,6,20
10657,3,t,,30.12056676,120.1429397,2013,7,6,20
10658,3,t,,30.16389709,120.084902,2013,7,6,20
10659,3,x,D,30.31883783,120.280135,2013,7,6,20
10660,2,f,,30.23689188,120.2079297,2013,7,6,19
10661,10,f,,30.2408601,120.2041306,2013,7,6,16
10662,10,B,,30.19355355,120.2391788,2013,7,6,15
10663,3,x,,30.31903758,120.2748028,2013,7,6,15
10664,3,r,lsq,30.2925603,120.0767208,2013,7,6,15
10665,13,p,ei,30.27932441,120.1663295,2013,7,6,14
10666,3,B,,30.20765146,120.2391085,2013,7,6,14
10667,8,h,,30.25115451,120.1790854,2013,7,6,13
10668,3,b,,30.36406664,120.1820744,2013,7,6,11
10669,3,t,,30.15182821,120.0424605,2013,7,6,11
10670,16,B,,30.19296529,120.2174795,2013,7,6,2
10671,3,a,,30.30685004,120.1198659,2013,7,6,0
10672,3,a,,30.32960969,120.151843,2013,7,5,23
10673,3,i,,30.30255035,120.1615985,2013,7,5,22
10674,10,r,,30.31156569,120.1007326,2013,7,5,22
10675,3,D,,30.29491472,120.2352892,2013,7,5,21
10676,3,h,,30.24013601,120.175028,2013,7,5,20
10677,3,j,,30.32111032,120.1864,2013,7,5,19
10678,3,a,,30.30559196,120.1603092,2013,7,5,18
10679,10,s,,30.27757334,120.1300503,2013,7,5,13
10680,3,a,,30.30208505,120.1551154,2013,7,5,12
10681,9,Not_found,f,30.26676608,120.2130149,2013,7,5,10
10682,2,j,,30.31982608,120.2005703,2013,7,5,9
10683,2,f,,30.2382117,120.2070163,2013,7,5,7
10684,12,a,,30.32243804,120.155966,2013,7,5,0
10685,3,E,,30.34071032,120.13196,2013,7,4,22
10686,2,j,,30.34479688,120.1916666,2013,7,4,21
10687,21,h,,30.24945134,120.1879334,2013,7,4,21
10688,2,A,,30.19050102,120.1592692,2013,7,4,20
10689,3,i,,30.2963022,120.1650821,2013,7,4,19
10690,8,s,,30.28160071,120.1107685,2013,7,4,18
10691,10,t,,30.11931681,120.1283633,2013,7,4,12
10692,2,j,,30.32203838,120.2246972,2013,7,4,10
10693,8,s,,30.29364954,120.1254508,2013,7,4,7
10694,10,t,,30.14092609,120.1304048,2013,7,4,5
10695,2,f,,30.25127763,120.1926072,2013,7,4,4
10696,17,t,,30.15034546,120.1030082,2013,7,4,2
10697,12,a,,30.32165393,120.1191067,2013,7,3,22
10698,3,h,,30.18316324,120.161706,2013,7,3,22
10699,12,a,,30.31178087,120.1324286,2013,7,3,21
10700,2,f,,30.2374564,120.1880497,2013,7,3,21
10701,2,p,,30.28443395,120.1383195,2013,7,3,20
10702,11,b,,30.37133009,120.161307,2013,7,3,19
10703,3,q,,30.17545385,120.053214,2013,7,3,16
10704,11,x,,30.31717056,120.2789306,2013,7,3,12
10705,20,x,,30.30529887,120.290941,2013,7,3,11
10706,2,A,,30.18819332,120.1547516,2013,7,2,22
10707,2,A,,30.17314938,120.1610667,2013,7,2,22
10708,12,b,,30.39643737,120.210035,2013,7,2,20
10709,3,s,,30.29630001,120.1277511,2013,7,2,20
10710,2,f,,30.25127763,120.1926072,2013,7,2,19
10711,12,a,,30.32520454,120.1480329,2013,7,2,19
10712,2,B,,30.20043967,120.1952874,2013,7,2,18
10713,3,q,,30.25844846,120.0944988,2013,7,2,17
10714,10,p,,30.27542701,120.1607542,2013,7,2,15
10715,10,s,,30.28222867,120.1110379,2013,7,2,13
10716,3,x,,30.30987211,120.2996839,2013,7,2,10
10717,3,x,,30.29158916,120.2597847,2013,7,1,22
10718,12,t,,30.12875184,120.0479979,2013,7,1,20
10719,3,x,,30.31932159,120.2923242,2013,7,1,20
10720,3,r,,30.29140026,120.1037674,2013,7,1,20
10721,2,e,,30.25959282,120.174173,2013,7,1,19
10722,10,p,,30.27754237,120.1484932,2013,7,1,19
10723,37,h,,30.22608532,120.175778,2013,7,1,18
10724,6,p,s,30.28340207,120.1420796,2013,7,1,17
10725,2,f,,30.24831473,120.1952592,2013,7,1,13
10726,3,j,,30.33723113,120.1799393,2013,7,1,9
10727,10,B,,30.18742444,120.2123833,2013,7,1,7
10728,10,t,,30.16506294,120.0858653,2013,7,1,1
10729,3,e,,30.27079966,120.1732585,2013,7,1,0
10730,16,a,,30.32406126,120.1361193,2013,7,1,0
10731,2,x,,30.31912215,120.2764244,2013,7,0,23
10732,3,j,,30.30978574,120.1880652,2013,7,0,22
10733,3,j,,30.3547168,120.1865594,2013,7,0,21
10734,11,i,a,30.2972386,120.1576594,2013,7,0,20
10735,10,t,,30.16506294,120.0858653,2013,7,0,17
10736,16,x,,30.31717056,120.2789306,2013,7,0,14
10737,10,B,,30.19927042,120.1937492,2013,7,0,12
10738,3,A,,30.19170238,120.1533546,2013,7,0,8
10739,3,p,,30.28621047,120.1419472,2013,7,6,21
10740,3,t,,30.17146947,120.1017458,2013,7,6,20
10741,2,A,,30.17435556,120.1741469,2013,7,6,19
10742,2,E,,30.32450961,120.1188563,2013,7,6,19
10743,9,p,,30.28267363,120.1535645,2013,7,6,19
10744,2,x,,30.31868102,120.2814351,2013,7,6,19
10745,3,p,,30.29001178,120.1457933,2013,7,6,18
10746,3,e,,30.26933424,120.1825461,2013,7,6,18
10747,12,E,,30.32369738,120.0760794,2013,7,6,16
10748,11,i,,30.29197225,120.159594,2013,7,6,14
10749,2,f,,30.22371496,120.183771,2013,7,6,14
10750,10,E,,30.32696192,120.0803887,2013,7,5,22
10751,2,B,,30.2074642,120.1988197,2013,7,5,19
10752,3,s,,30.28093213,120.1338778,2013,7,5,8
10753,2,p,,30.28836889,120.1546004,2013,7,4,23
10754,3,x,,30.31731186,120.2924151,2013,7,4,22
10755,2,D,,30.29491472,120.2352892,2013,7,4,22
10756,9,j,,30.33429002,120.169903,2013,7,4,21
10757,10,A,,30.17435556,120.1741469,2013,7,4,20
10758,3,h,,30.24163494,120.1762387,2013,7,4,19
10759,11,e,,30.2641644,120.1687815,2013,7,4,16
10760,2,A,,30.19816966,120.1662084,2013,7,4,14
10761,6,E,,30.31928706,120.06872,2013,7,4,10
10762,13,D,,30.29389768,120.2478742,2013,7,3,23
10763,10,b,,30.33530601,120.157514,2013,7,3,22
10764,16,j,,30.36210427,120.2363955,2013,7,3,20
10765,3,i,,30.29597174,120.1665805,2013,7,3,18
10766,3,i,,39.14827655,117.2830003,2013,7,3,16
10767,10,A,,30.19152047,120.1614585,2013,7,3,14
10768,2,x,,30.31912215,120.2764244,2013,7,3,9
10769,2,x,,30.31717056,120.2789306,2013,7,3,9
10770,8,a,,30.30921635,120.1654856,2013,7,3,8
10771,16,A,,30.17066642,120.1682657,2013,7,3,4
10772,10,A,,30.17435556,120.1741469,2013,7,2,23
10773,10,r,,30.2617987,120.1713589,2013,7,2,22
10774,3,j,,30.34050752,120.1941495,2013,7,2,18
10775,2,h,,30.22639511,120.175775,2013,7,2,17
10776,8,q,,30.24488438,120.0612703,2013,7,2,15
10777,3,r,,30.29125775,120.0980903,2013,7,2,12
10778,2,g,,30.21808246,120.1786524,2013,7,2,11
10779,2,e,,30.24699006,120.16718,2013,7,2,9
10780,3,D,,30.29491472,120.2352892,2013,7,2,5
10781,10,A,,30.20043967,120.1952874,2013,7,2,3
10782,2,E,,30.343758,120.111438,2013,7,1,21
10783,10,B,,30.17253478,120.2200369,2013,7,1,19
10784,2,f,,30.24123138,120.1857828,2013,7,1,19
10785,8,b,,30.33755459,120.1514305,2013,7,1,16
10786,3,t,,30.14322016,120.083792,2013,7,1,15
10787,22,j,,30.34479688,120.1916666,2013,7,1,15
10788,3,e,,30.26138164,120.1721457,2013,7,1,14
